t,x,y,z,heading,modo,drive_izq,drive_der,vx,yaw_rate,GF_1,GF_2,LC4_left,LC4_right,LPLC2_left,LPLC2_right,DNa01_left,DNa01_right,DNa02_left,DNa02_right,P9_left,P9_right,MDN_1,aDN1_left
28.1718,7.023,-17.318,-0.075,-0.6433,escape,-0.5,1.5,0.5,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,60.0,80.0,0.0,0.0
28.2051,7.216,-17.285,-0.096,-0.4671,escape,-0.5,1.5,0.5,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,60.0,80.0,0.0,0.0
28.2384,7.281,-17.405,-0.131,-0.5842,escape,-0.5,1.5,0.5,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,60.0,80.0,0.0,0.0
28.2717,7.379,-17.16,0.097,-0.4406,escape,-0.5,1.5,0.5,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,60.0,80.0,0.0,0.0
28.305,7.622,-17.303,-0.117,-0.5178,escape,-0.5,1.5,0.5,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,60.0,80.0,0.0,0.0
28.3383,7.657,-17.216,-0.116,-0.5736,escape,-0.5,1.5,0.5,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,60.0,80.0,0.0,0.0
28.3716,7.825,-16.875,-0.074,-0.2633,escape,-0.5,1.5,0.5,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,60.0,80.0,0.0,0.0
28.4049,7.938,-17.042,-0.134,-0.3923,escape,-0.5,1.5,0.5,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,60.0,80.0,0.0,0.0
28.4382,7.939,-16.779,0.098,-0.296,escape,-0.5,1.5,0.5,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,60.0,80.0,0.0,0.0
28.4715,8.197,-16.764,-0.133,-0.2309,escape,-0.5,1.5,0.5,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,60.0,80.0,0.0,0.0
28.5048,8.217,-16.732,-0.134,-0.312,escape,-0.5,1.5,0.5,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,60.0,80.0,0.0,0.0
28.5381,8.197,-16.301,0.037,0.0485,escape,-0.5,1.5,0.5,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,60.0,80.0,0.0,0.0
28.5714,8.366,-16.378,-0.112,-0.0082,escape,-0.5,1.5,0.5,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,60.0,80.0,0.0,0.0
28.6047,8.334,-16.143,0.086,0.0682,escape,-0.5,1.5,0.5,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,60.0,60.0,0.0,0.0
28.638,8.433,-16.005,-0.137,0.1781,escape,-0.5,1.5,0.5,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,60.0,60.0,0.0,0.0
28.6713,8.483,-16.059,-0.145,0.1374,escape,-0.5,1.5,0.5,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,60.0,60.0,0.0,0.0
28.7046,8.213,-15.796,0.12,0.4053,escape,1.395,1.205,1.0,0.152,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,60.0,60.0,0.0,0.0
28.7379,8.404,-15.724,-0.121,0.2845,escape,1.395,1.205,1.0,0.152,60.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,60.0,60.0,0.0,0.0
28.7712,8.333,-15.595,0.057,0.548,escape,1.395,1.205,1.0,0.152,60.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,80.0,60.0,0.0,0.0
28.8045,8.54,-15.593,0.06,0.3496,escape,1.354,1.246,1.0,0.086,60.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,80.0,60.0,0.0,0.0
28.8378,8.739,-15.526,-0.046,0.3631,escape,1.354,1.246,1.0,0.086,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,80.0,60.0,0.0,0.0
28.8711,8.738,-15.42,-0.08,0.4653,escape,1.354,1.246,1.0,0.086,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,80.0,60.0,0.0,0.0
28.9044,8.884,-15.626,-0.097,0.2761,escape,1.5,0.171,0.836,0.8,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,80.0,60.0,0.0,0.0
28.9377,8.939,-15.554,0.009,0.3992,escape,1.5,0.171,0.836,0.8,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,80.0,60.0,0.0,0.0
28.971,9.058,-15.661,0.076,0.1831,escape,1.5,0.171,0.836,0.8,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,80.0,60.0,0.0,0.0
29.0043,9.25,-15.604,-0.125,0.2872,escape,1.493,1.107,1.0,0.31,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,80.0,60.0,0.0,0.0
29.0376,9.311,-15.642,-0.115,0.3154,escape,1.493,1.107,1.0,0.31,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,80.0,60.0,0.0,0.0
29.0709,9.353,-16.129,-0.074,-0.1938,escape,1.493,1.107,1.0,0.31,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,80.0,60.0,0.0,0.0
29.1042,9.477,-16.052,0.062,-0.0813,escape,-0.5,1.5,0.5,-0.8,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,80.0,60.0,0.0,0.0
29.1375,9.642,-15.986,-0.013,-0.2149,escape,-0.5,1.5,0.5,-0.8,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,80.0,60.0,0.0,0.0
29.1708,9.929,-15.763,-0.181,0.0214,escape,-0.5,1.5,0.5,-0.8,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,80.0,60.0,0.0,0.0
29.2041,9.834,-15.631,-0.089,0.2497,escape,1.043,1.5,1.0,-0.365,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,80.0,60.0,0.0,0.0
29.2374,9.974,-15.679,-0.024,0.2086,walking,0.302,0.247,0.275,0.044,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,80.0,60.0,0.0,0.0
29.2707,10.072,-15.691,-0.074,0.2178,walking,0.302,0.247,0.275,0.044,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,80.0,60.0,0.0,0.0
29.304,10.142,-15.658,-0.135,0.1602,walking,0.302,0.247,0.275,0.044,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,80.0,60.0,0.0,0.0
29.3373,10.179,-15.709,-0.102,0.0968,walking,0.289,0.261,0.275,0.022,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,80.0,60.0,0.0,0.0
29.3706,10.234,-15.598,0.025,0.1933,walking,0.315,0.285,0.3,0.024,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,80.0,80.0,0.0,0.0
29.4039,10.29,-15.699,-0.059,0.0966,walking,0.315,0.285,0.3,0.024,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,80.0,80.0,0.0,0.0
29.4372,10.332,-15.655,-0.105,0.1385,walking,0.341,0.309,0.325,0.026,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,100.0,80.0,0.0,0.0
29.4705,10.385,-15.72,-0.064,0.0743,walking,0.315,0.285,0.3,0.024,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,100.0,60.0,0.0,0.0
29.5038,10.451,-15.746,0.021,0.0707,walking,0.315,0.285,0.3,0.024,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,100.0,60.0,0.0,0.0
29.5371,10.533,-15.633,0.115,0.1379,walking,0.315,0.285,0.3,0.024,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,100.0,60.0,0.0,0.0
29.5704,10.621,-15.824,-0.002,0.0017,walking,0.315,0.285,0.3,0.024,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,100.0,60.0,0.0,0.0
29.6037,10.635,-15.684,-0.106,0.1165,walking,0.289,0.261,0.275,0.022,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,80.0,60.0,0.0,0.0
29.637,10.647,-15.854,0.013,0.0454,walking,0.289,0.261,0.275,0.022,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,80.0,60.0,0.0,0.0
29.6703,10.724,-15.895,0.092,0.0522,walking,0.289,0.261,0.275,0.022,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,80.0,60.0,0.0,0.0
29.7036,10.885,-15.832,0.127,0.0317,walking,0.261,0.289,0.275,-0.022,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,80.0,60.0,0.0,0.0
29.7369,10.914,-16.077,0.075,0.0075,walking,0.261,0.289,0.275,-0.022,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,80.0,60.0,0.0,0.0
29.7702,10.834,-15.726,-0.12,0.1738,walking,0.289,0.261,0.275,0.022,40.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,80.0,60.0,0.0,0.0
29.8035,10.887,-15.884,0.045,0.0399,walking,0.289,0.261,0.275,0.022,40.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,80.0,60.0,0.0,0.0
29.8368,11.081,-15.836,0.069,0.2458,walking,0.289,0.261,0.275,0.022,40.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,80.0,60.0,0.0,0.0
29.8701,11.175,-15.752,0.137,0.103,walking,0.289,0.261,0.275,0.022,40.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,80.0,60.0,0.0,0.0
29.9034,11.268,-15.99,0.39,-0.1265,walking,0.289,0.261,0.275,0.022,40.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,80.0,60.0,0.0,0.0
29.9367,11.499,-16.084,-0.112,-0.1313,walking,0.289,0.261,0.275,0.022,60.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,80.0,60.0,0.0,0.0
29.97,11.605,-16.325,0.047,-0.3833,walking,0.315,0.285,0.3,0.024,60.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,80.0,60.0,0.0,0.0
